ID,RT1,RMT11,N19461,MWA2,MWA1,MW1,MRG3,MR3,M9730,M6946,M6945,M5294,M3183,M3179,M3174,M24905,M24207,M24203,M22785,M22784,M22782,M11666,M11665,M10973,M03541,JM99,JM97,JM96,JM95,JM93,JM92,JM89,JM88,JM86,JM47,JM4432,JM3944,JM37,JM2935,JM24,JM21536,JM21530,JM21357,JM21271,JM21269,JM21268,JM210,JM20761,JM200,JM19758,JM19756,JM19751,JM19750,JM19749,JM19746,JM1913,JM1912,JM187,JM18590,JM170,JM168,JM167,JM166,JM165,JM163,JM1601,JM1598,JM1597,JM1596,JM158,JM157,JM156,JM155,JM15445,JM154,JM152,JM151,JM15026,JM15025,JM149,JM146,JM145,JM14452,JM14448,JM14417,JM14415,JM1420,JM134,JM11445,JM108,JM100,J7727,J5030,J3810,J3716,J20265,J17410,J17406,J17403,J17401,J17400,J16543,J16535,J16458,J16158,J15888,J15870,J13244,J11443,J11098,J10471,G41,G34,G27,G23,G13,EA2,CM952,CM933,CM862,CM861,CM860,CM675,CM674,CM6565,CM6540,CM6539,CM6523,CM3877,CM3795,CM3793,JM1600,JM153,JM14447,J17407,J13235,CM3663,CM3662,CM3661,CM3660,CM3652,CM3651,CM3644,CM3643,CM3642,CM3543,CM3542,CM2991,CM2988,CM2980,CM2822,CM2794,CM2748,CM21,CM16495,CM15246,CM12786,CM12785,CM11764,CM10563,CM10562,CM10561,CG1,CDT8,BSW14,CM16483,JM188,CM3713,JM205,CM6541,JM2205,J17402,JM91,M10967,M29961,MRG4,JM213
"Y LM73 R Postpalatine torus, distal",-3.556269836,-2.829122734,-0.866161442,-3.095404816,-2.86842823,-3.129324722,-2.133799744,-2.565597725,-5.512183762,-5.526913834,-6.422182465,-10.62233276,-4.861204147,-11.10567169,-10.42642059,-5.262561417,-6.34067421,-6.123928833,-6.415434265,-6.826911163,-6.642949677,-9.911312866,-11.03782501,-11.02111816,-6.149471664,-3.632769775,-5.157105637,-4.906930542,-5.862615204,-5.750802994,-5.867275238,-7.488928223,-7.315677643,-5.935593414,-5.584332657,-3.527106857,-2.87494297,-11.12064056,-7.597859955,-8.046533203,-3.436273575,-4.572680664,-2.729712868,-2.335065269,-2.851439285,-3.373258209,-5.433263016,-3.343634415,-6.280821228,-2.813002586,-3.036631775,-18.836586,-5.814328766,-2.628961563,-4.311070251,-7.813319397,-5.172978592,-5.587982941,-3.685159683,-5.339486694,-5.367068863,-4.772660065,-5.3893013,-5.228971481,-9.586647797,-2.425850868,-10.05335693,-13.14291534,-5.149670792,-6.011455536,-5.235362244,-5.806116486,-4.615670395,-3.058296013,-7.157421112,-10.92955322,-8.321458435,-2.783403587,-2.011645126,-5.660872269,-3.068136597,-7.837306213,-3.203917313,-3.324845123,-5.039704132,-5.732058334,-6.014009857,-5.647171021,-8.762818146,-5.633116913,-8.652159882,-3.323939514,-3.317208862,-2.454704094,-2.30810051,-5.592234039,-8.693254852,-3.417677689,-5.261512375,-6.192935944,-2.98008194,-5.692087555,-5.154374695,-11.42712173,-3.213110352,-5.222644424,-5.450690079,-5.177613831,-8.932785034,-5.777573013,-12.14187012,-3.257612991,-2.74360218,-2.662038612,-3.018179512,-2.834651184,-2.267888451,-3.685814667,-6.237003708,-5.604521942,-6.906298065,-6.569371033,-6.715081024,-6.897253418,-5.476171112,-6.939309692,-5.661118698,-3.997952271,-6.500598145,-8.35082016,-4.615403366,-9.123155975,-5.714094162,-3.135484695,-10.71878738,-15.7859787,-3.34465332,-6.644126129,-7.011472321,-11.53732605,-6.408642578,-6.434197998,-6.844235992,-7.649619293,-9.266706848,-7.267919922,-5.627236938,-6.003434753,-6.926953888,-7.339012909,-7.306002045,-4.458490372,-4.288776779,-6.256201172,-5.485834503,-13.34319,-5.080447006,-6.752312469,-5.820758057,-6.082006073,-6.032697678,-6.221217728,-2.860468292,-2.922210693,-2.749854469,-3.558463287,-9.598677063,-7.123625946,-5.709220123,-6.813661194,-2.683807373,-3.284588623,-5.625844955,-9.279522705,-6.945145416,-2.621817398,-5.105460358
"Z LM73 R Postpalatine torus, distal",-19.71869659,-20.39017334,-26.1764679,-20.03970642,-20.53917999,-19.95142822,-21.3283371,-21.15235596,-7.049110413,-7.910826111,-6.476751709,-1.084545612,-8.295620728,0.144204223,-0.720829678,-3.324739456,-13.69794006,-9.369335175,-6.401271057,-5.899378204,-6.16991806,-1.090216827,-0.058315021,-0.535161781,-9.379356384,-19.78182068,-16.36397705,-17.15981903,-15.76251526,-15.40831757,-15.26454926,-12.10761337,-13.39576569,-15.62575226,-16.27920685,-19.59630127,-20.16017761,-14.31053162,-16.63811035,-11.50756683,-19.09967651,-24.58938751,-20.33874207,-20.95334473,-20.64158936,-19.76660309,-15.60042725,-19.47797852,-14.68802032,-20.17133026,-20.34526825,-8.299326324,-22.85542908,-20.32152405,-23.81782837,-11.56631012,-16.11839447,-15.7368454,-19.36022949,-16.41426697,-15.62956848,-17.04849243,-16.41771698,-16.75036316,-8.763608551,-21.1186676,-15.58335114,-15.65746918,-16.85960388,-15.16616516,-16.2859375,-15.14341583,-17.64298248,-20.33301697,-12.47313538,-15.70279388,-10.96960602,-20.4622345,-19.86009369,-16.02765045,-20.12009735,-11.6327095,-20.15787201,-20.14167328,-17.5545105,-15.58022919,-15.04153595,-16.02138214,-10.25742798,-15.48869934,-11.51684494,-19.51891022,-20.18439484,-21.19445953,-21.3035675,-16.52437439,-10.523983,-19.52536316,-16.57892303,-15.20055542,-20.54478607,-15.87948303,-16.94351959,-15.17884216,-20.3425354,-16.50719452,-16.15534973,-16.86461792,-10.19015961,-15.47767639,-13.61687317,-19.93621216,-20.57644501,-20.89062958,-20.47306976,-20.46342468,-21.59618683,-11.66663818,-8.084887695,-8.599048615,-12.37539978,-12.83780518,-13.12874451,-12.61728897,-8.830309296,-12.05871277,-8.972199249,-11.68234634,-8.699382019,-18.38037262,-15.73871155,-9.065516663,-15.9618576,-20.44849548,-24.51997375,-14.94107666,-12.62883606,-7.590750885,-12.25952606,-13.32740326,-7.849111938,-7.84744873,-12.58797302,-11.92290039,-13.64797516,-7.616136169,-12.85913544,-14.50977936,-12.86338959,-12.42002945,-12.75142746,-10.96967926,-11.31960449,-12.71615677,-13.25433197,-13.82901306,-11.64623795,-8.650281525,-8.24980545,-13.58260498,-13.73555908,-13.44196472,-20.45066528,-20.44653931,-20.17541046,-12.187883,-14.73538055,-12.5666214,-15.92171326,-6.954843903,-20.6786438,-19.58329468,-15.99188538,-3.022442627,-5.81585083,-20.59644165,-16.95358582
"X LM74 L Postpalatine torus, distal",6.103448105,5.88400383,4.969890976,4.606884384,4.406680298,6.090917587,4.528997421,6.944438171,-5.25802803,-5.731523514,-4.238558197,-6.236865616,-5.505565262,-7.183651733,-6.865290833,-7.078311157,4.91162796,-0.653832388,-6.63833313,-5.854829788,-6.069628906,-7.505105591,-6.737690735,-8.443910217,0.380176306,6.344439316,9.435375214,7.406864166,10.32448425,9.202970886,8.52429657,-0.497928858,-8.858866119,9.409650421,8.985202026,4.908314896,7.018585968,-5.056167221,-3.1262146,-1.639547729,5.984675217,5.315864563,6.346537399,6.811360931,5.519051743,5.507680511,10.41549683,4.420599747,8.323873138,6.851502991,5.357567596,2.78368187,3.178827858,4.556046677,7.161357117,-2.637120056,9.299528503,10.58394623,5.631490326,9.567359924,8.431658936,9.776415253,9.366944885,8.598269653,-7.144818115,6.794193268,-3.251412582,1.315403175,8.550012207,9.011417389,9.050154877,9.606375122,9.583638,6.237067032,-3.423929214,-4.651739883,-1.373303604,6.816892242,6.277580643,10.21726151,5.452082443,-1.140474129,7.680198669,7.920700073,9.244165039,9.084592438,9.257373047,9.196154785,-1.188603973,10.03199921,-1.042295647,5.812995911,5.635725784,6.324337387,5.760804749,9.673834991,-0.951633453,4.925302124,8.557970428,9.070891571,7.15519104,8.642345428,10.2432785,-5.366902542,4.085996628,7.955182648,8.603401947,8.57375946,-1.349694443,10.2733963,-5.560213852,5.686323929,5.710340118,6.218905258,5.332363129,4.735021591,3.898818588,-1.068977642,-1.411377335,-4.467647552,3.628965759,4.836783218,4.385164261,4.537446976,-0.703620148,4.911212158,-2.060264587,-1.050260448,-1.157851696,0.810578442,2.279478264,-1.501636028,8.392917633,6.640931702,-6.020942307,0.88232832,-4.345460129,-1.181332493,3.630474472,0.708466387,-2.940004921,-1.45051527,4.302194214,6.391967392,-0.601628256,-3.296247864,5.291010666,4.905631256,4.424139404,3.984752274,5.456601334,-2.674572372,-0.858454418,4.688261414,3.9271698,7.837863159,-1.720370483,-0.663760042,-2.628793907,3.623500824,4.00734787,2.662310982,6.905368042,6.226530838,4.87689743,-4.521537781,-0.989906693,5.092844009,8.661341095,-2.433625031,6.587016296,5.784484863,9.742723083,-12.88961792,-4.333205414,6.065036774,9.340274811
"Y LM74 L Postpalatine torus, distal",-6.074926758,-5.351441193,-2.295166969,-5.284555054,-5.20600853,-5.618487167,-4.511795807,-4.785390472,-4.92009964,-5.138750076,-6.10419693,-9.883262634,-4.34409523,-10.65972366,-9.953317261,-4.702182007,-4.337905502,-4.312247849,-6.258349228,-6.443145752,-6.410995483,-9.41352005,-10.36659012,-10.67257309,-4.025016022,-5.747310257,-4.873751831,-4.749462128,-5.526817703,-5.635121918,-5.777801514,-7.37700119,-6.976143646,-5.701010895,-5.279409409,-5.615497208,-5.484700394,-14.14945526,-11.69646835,-8.361742401,-5.877054214,-6.732709503,-4.779927826,-4.689080429,-5.249144745,-5.706832123,-5.127596664,-5.643650436,-6.291550446,-5.246092224,-5.417127609,-17.2944397,-3.61984024,-5.180796051,-5.813832855,-7.753089905,-5.172507858,-5.543035126,-5.818111801,-4.861145401,-5.627256775,-4.703963089,-5.415659332,-5.063467789,-9.651293945,-4.972053146,-14.74269257,-8.574311829,-5.020635223,-5.530543137,-5.126910782,-5.730661011,-4.600236511,-5.349248123,-7.325392151,-13.98708801,-8.138221741,-5.088777924,-5.865990829,-5.513767624,-5.714165878,-7.934446716,-5.711459732,-5.807301712,-4.889562988,-5.406367493,-5.900632477,-5.423336792,-8.465097809,-5.377848053,-8.143502045,-5.894826126,-5.683454132,-4.914373779,-4.717638779,-5.400821686,-8.200399017,-5.601395416,-5.269116592,-6.008303452,-5.31714859,-5.375328064,-4.705215836,-14.05033722,-5.521653366,-4.987280655,-5.207832336,-4.895404434,-8.94994278,-5.313539505,-15.02930298,-5.580263519,-5.001052094,-4.868648148,-5.064477921,-5.119408035,-4.411104965,-6.105217743,-3.786233521,-3.535458374,-4.878198624,-4.578880692,-4.954280472,-5.142715454,-3.31844635,-4.776592255,-3.137382126,-6.185974503,-4.615526962,-11.59439011,-6.137425232,-9.105582428,-5.618605042,-5.71231308,-14.04258575,-18.70292664,-6.126231003,-4.200889587,-4.871549988,-7.774334717,-3.963043213,-3.995890808,-5.030657959,-5.837639999,-6.724863434,-3.774806976,-4.824367523,-4.091766357,-5.191991043,-5.782360458,-5.571669388,-6.747344208,-6.42975769,-4.475268936,-3.922525024,-10.43729172,-7.375151062,-5.186792755,-3.680587769,-4.074503708,-4.394209671,-4.511136627,-5.240660477,-5.561080933,-5.256698227,-5.627852631,-13.92977295,-5.383585739,-5.420544052,-4.3016922,-5.078074265,-5.835993576,-5.5540905,-8.890397644,-6.351199341,-5.00308075,-4.720528793
"Z LM74 L Postpalatine torus, distal",-15.95541229,-16.6596756,-22.5003006,-16.66772461,-16.81716614,-16.14770203,-17.8776886,-17.69305115,-7.393162537,-8.213572693,-6.359136963,-1.442166996,-8.98172226,-0.328907299,-1.068396759,-4.041286087,-16.29562836,-12.91464233,-6.930711365,-6.212604523,-6.286604309,-1.908178711,-0.40023241,-0.67562995,-13.16277771,-15.86338043,-16.84541168,-17.50509949,-15.97961273,-15.49166107,-15.64347687,-12.24956131,-13.29855194,-15.80059662,-16.36806335,-16.14130707,-16.32038727,-15.90616455,-16.10114441,-11.6270752,-15.23685913,-20.99170532,-16.65470123,-17.16770782,-16.641745,-16.21244202,-15.94833374,-16.03527985,-14.73310242,-16.43712311,-16.80075836,-3.692074585,-18.5058197,-16.09824371,-19.62789917,-11.92417755,-16.36343842,-15.66405334,-16.09213867,-16.85016479,-15.96975403,-17.28443451,-16.4091095,-17.38477173,-8.535868835,-17.13308411,-13.90025787,-16.01356049,-17.23849792,-16.14065552,-16.73462067,-15.48787994,-17.50172729,-16.64296875,-12.6168045,-17.62179413,-11.0874176,-17.00897522,-17.71869049,-16.23666077,-16.12622681,-11.56763535,-16.2218338,-16.30882721,-17.64669037,-15.95216217,-15.56748657,-16.36497345,-10.10996933,-15.73200684,-11.38523865,-15.73197937,-16.55065002,-17.53190308,-17.61129761,-16.5910614,-10.19050903,-15.70940247,-16.78873749,-15.41832275,-16.80646973,-16.2428894,-17.41069183,-17.41085358,-16.31834259,-17.09578705,-16.61660309,-17.3818161,-9.853874207,-15.9087204,-14.96802368,-16.45132446,-17.01685638,-17.09593506,-17.21694946,-17.05177917,-18.17223816,-8.046346283,-11.52211304,-11.70447388,-14.82740021,-15.18525848,-15.43989716,-15.01846008,-12.17879486,-14.74889679,-12.66084976,-8.381850433,-12.38686523,-18.59147949,-13.31361389,-8.746231842,-16.42575684,-16.13737488,-21.52176666,-16.21311646,-8.634535217,-11.060215,-14.81908875,-15.2288559,-11.58721619,-11.20622635,-14.92136536,-14.12119904,-13.59759674,-10.8906601,-16.26384735,-17.20497437,-15.63408203,-14.8270874,-15.3905777,-7.568028259,-7.836207581,-15.10269623,-15.76969604,-15.45036316,-8.067701721,-12.48437653,-11.61520309,-16.2144516,-15.99317627,-15.63844299,-17.04838715,-16.60996704,-16.18530426,-8.81533432,-13.35937195,-15.48800201,-16.27431183,-10.60451355,-16.65185852,-15.55525513,-15.92901764,-3.303645706,-6.334820175,-16.84726257,-17.64768066
"X LM75 R Major palatine foramen, posterior",7.601031494,7.887458038,6.665879059,6.332831573,5.448684311,7.320836639,5.683839035,8.198334503,-2.370072746,-2.97445488,-1.382873917,-3.01086216,-2.692982483,-4.014309692,-3.642202759,-4.109586334,1.42235775,-2.1894701,-3.985411453,-2.930977821,-2.877629471,-4.861035156,-4.019544601,-5.381745529,-1.158917904,7.563323975,5.579520416,3.518442917,6.575444794,5.069755554,4.583534241,-4.146435547,-5.216970444,5.788948441,5.269222641,6.35393219,8.594284821,-3.656827927,-4.463539505,-5.411894608,7.209197998,6.544745636,8.056320953,8.317881012,7.040393829,6.996381378,6.146438217,5.731084061,4.614037323,8.119008636,6.65142746,1.586455727,4.988641739,5.528027725,9.548692322,-6.52046051,5.289380264,7.14828186,7.562615204,5.697226334,4.380117035,6.063816071,5.573882675,4.519921494,-3.346331787,7.43165741,-5.570157242,3.084114647,4.891634369,4.974538422,5.002121353,5.485787964,5.873816299,7.212332153,-7.076809692,-3.234770203,-5.295586014,8.221873474,7.603292847,6.26423645,7.318400574,-4.982188416,9.029983521,9.41354599,5.434779358,5.086723328,5.440702438,5.466810226,-5.123848724,5.77258606,-5.013589478,7.239672852,6.704734802,7.351745605,7.497908783,5.799865723,-4.163371277,6.938097382,4.966957092,5.291737747,8.287690735,4.668198395,6.70725174,-3.209193802,5.7936203,4.539986038,4.625032425,5.266976166,-4.457555771,6.277128601,-4.41526413,7.070674133,6.968560028,7.510904694,6.659087372,6.02244072,5.692724228,0.914463425,-2.676189995,-6.046413422,-0.27111485,0.766715813,0.6178545,0.842198086,-1.957300949,0.981988525,-3.65785141,0.432550144,-2.41539402,0.913861275,5.823664474,-5.046055222,4.447794724,7.295352936,-3.518706131,-2.536454201,-3.12892437,-3.0533041,-0.164800501,2.541269875,-5.151226425,-3.45904808,0.582494831,2.888341713,-3.457719421,-4.026934814,1.283658791,1.028477192,0.383020473,0.249149156,1.308403015,-1.082670021,1.453413105,0.832750416,0.168666637,5.697309113,-0.767885637,-1.834273338,-3.589809799,-0.079409218,0.34072783,-1.12432394,8.392779541,8.203878784,6.622924805,-2.520255661,-2.895079994,0.898424244,5.025907516,-4.25671196,7.459883881,6.984467316,5.846685028,-10.23989258,-1.13937397,7.209313965,4.938253403
"Y LM75 R Major palatine foramen, posterior",-4.923625946,-4.114181137,-1.856186104,-4.315430069,-4.032627487,-4.356095123,-3.482449722,-3.561817169,-6.946302032,-6.802796936,-7.816435242,-12.22022095,-6.395840073,-12.83897552,-12.15734329,-6.879624939,-6.124706268,-6.544947815,-7.768517303,-8.046149445,-8.378726959,-11.430439,-12.62450714,-12.38144302,-6.527094269,-4.782898331,-5.08587532,-4.681505203,-5.539328766,-5.595322418,-5.75352478,-7.583911133,-8.94524231,-5.801029587,-5.484924316,-4.674339294,-4.068843842,-10.46939468,-8.176893616,-7.864499664,-4.649720001,-5.641363144,-4.040246582,-3.529909134,-3.994406509,-4.698560715,-5.519610214,-4.429190826,-6.377589417,-3.925510025,-4.22603035,-17.27974701,-5.827678299,-4.245656586,-5.706697464,-7.874039459,-5.313513565,-5.390486526,-4.741801071,-5.110382462,-5.430595016,-4.758486176,-5.114970016,-5.027968597,-11.31641235,-3.685915756,-10.37734909,-11.86670837,-5.003448486,-5.727251434,-5.188609695,-5.838233566,-4.321929169,-4.248080826,-7.090917969,-9.792260742,-8.132592773,-3.830696869,-3.091586113,-5.584518814,-4.423033524,-7.809649658,-4.196049118,-4.411816788,-4.767503738,-5.465431595,-5.873517227,-5.526648331,-8.629885864,-5.625094604,-8.438010406,-4.631219482,-4.368589783,-3.422153473,-3.189452934,-5.33711853,-8.705644226,-4.825373077,-5.123322678,-5.904476929,-3.979211807,-5.660530853,-5.133947372,-10.32910461,-4.481463623,-5.100728989,-5.432953262,-4.96188736,-8.809762573,-5.637810898,-11.09139404,-4.374311829,-3.738393784,-3.605645752,-3.979676056,-3.947650909,-3.382725143,-4.821874237,-6.408168793,-5.877660751,-6.576387787,-6.021849823,-6.157875824,-6.451477051,-5.763156509,-6.676914978,-5.963002014,-4.866611862,-6.933100128,-7.834541321,-6.088818359,-9.28998642,-5.647707748,-4.275608826,-12.63350372,-16.33157349,-4.259667587,-7.161034393,-6.537932587,-10.2913208,-6.524311066,-6.525648499,-6.456422424,-7.086462402,-8.350880432,-7.357009888,-5.770303726,-5.723724365,-6.486330414,-7.09928894,-6.931917572,-5.36799469,-5.32062912,-5.854514694,-5.283078003,-12.84492188,-6.076221085,-7.287928009,-6.205391312,-5.802689743,-5.775792313,-5.985820007,-3.721674347,-4.300948715,-4.265672684,-4.660482788,-9.914121246,-6.930625916,-5.315235519,-6.959793854,-4.043387604,-4.517971802,-5.590929413,-11.08210678,-9.116890717,-3.658257675,-5.001155853
"Z LM75 R Major palatine foramen, posterior",-19.55252228,-19.95585938,-25.45781403,-19.82802887,-20.42349243,-19.79752808,-21.23203735,-21.32466888,-6.335094833,-7.39998703,-5.785946655,-0.308574128,-7.740933228,0.832060337,-0.062198973,-2.473647118,-15.70458221,-10.68406982,-5.92948761,-5.396016312,-5.366387177,-0.545463657,0.634978485,0.076181442,-10.39621887,-19.59812622,-18.54482117,-19.57588348,-17.87686157,-17.76577606,-17.3682785,-14.02877502,-12.65765839,-17.4442215,-18.18117676,-19.40057678,-20.05814362,-15.48102417,-15.3596405,-13.66329193,-18.98970337,-24.79040833,-19.99476776,-20.68595886,-20.41325531,-19.84955444,-17.65536957,-19.64600525,-16.4779068,-20.20437927,-20.28880615,-7.733408356,-21.488591,-20.11263428,-23.21799316,-13.58327789,-18.26125946,-17.86689148,-19.36070862,-18.63959961,-17.53334961,-19.07792358,-18.62589111,-19.25828094,-7.842203522,-20.658255,-13.85390778,-14.50709381,-18.86835175,-17.27310486,-18.4772049,-17.04437103,-20.27249908,-20.2263504,-15.09992523,-17.36547089,-13.45693817,-20.38364868,-20.07346802,-18.22096863,-19.90288849,-13.8668457,-20.06695251,-20.20050507,-19.72050476,-17.89161072,-17.26934509,-17.99738617,-12.24249573,-17.69884796,-13.47003479,-19.35641632,-20.17817841,-21.035289,-21.3331131,-18.75433502,-12.53183212,-19.4624649,-18.761763,-17.21755829,-20.74941406,-17.75308685,-18.72193909,-16.80440521,-20.08548889,-18.84879608,-18.45761414,-18.98682861,-12.24316635,-17.74846802,-15.11236572,-19.90492401,-20.72630157,-20.91478271,-20.31720123,-20.60760956,-21.48440552,-11.53348007,-9.145520782,-9.371357727,-14.32461548,-15.19503174,-15.33604431,-15.13053284,-9.734474182,-14.38068085,-10.39876328,-11.58336029,-9.572750092,-18.87972107,-14.78887329,-11.12290878,-17.75688171,-20.53853149,-24.54005737,-16.66064301,-12.43049774,-8.590195465,-14.31264648,-12.20827942,-9.283324432,-8.868309021,-14.46713409,-14.1109436,-15.44967651,-8.899238586,-15.02901917,-16.81529541,-15.36381989,-14.5206665,-15.10072327,-10.67509384,-10.98730927,-14.59641724,-15.06942291,-12.56268616,-11.67793961,-9.46528244,-9.300341797,-15.54769135,-15.73574371,-15.3473999,-20.86266937,-20.35316315,-19.85590515,-12.00908966,-13.12226257,-14.7053894,-18.21389008,-8.207497406,-20.16940002,-19.39137268,-17.89932709,-2.27435379,-4.67274971,-20.50541382,-19.19149475
"X LM76 L Major palatine foramen, posterior",7.703642273,7.787249756,6.604878998,6.408084869,5.603775787,7.691126251,5.87193222,8.858338928,-4.547006226,-4.838446808,-3.456230927,-5.483799362,-4.766682053,-6.308755875,-6.095871735,-6.386616516,3.030825615,-2.262775993,-5.793574905,-5.067455292,-5.113014221,-7.003475952,-6.098628616,-7.591073608,-1.282914352,7.999291992,8.09337616,6.041216278,9.195423126,8.035855103,7.103489685,-1.629487038,-8.023342896,8.283864594,7.888941956,6.624324799,8.959378815,-5.22245369,-4.597649002,-2.860029221,7.606986237,6.956816864,7.915446472,8.589953613,7.110480499,7.271022797,8.878031921,6.223097229,7.40874176,8.44484787,7.102619934,1.441278172,4.740373611,6.079571915,9.183454132,-3.651922607,8.206772614,9.540659332,7.645380402,8.13372345,7.131523895,8.45752182,8.451332855,7.212014771,-5.790924454,7.43481369,-5.408640289,2.932373619,7.556311035,7.599546814,7.626426697,8.490332794,8.670172882,7.969799042,-4.695982361,-5.038326263,-2.382295799,8.309967804,7.848680115,9.131484985,7.345065308,-2.175437355,9.501673126,9.725289917,8.177540588,7.972974396,7.954268646,7.935150146,-1.984658623,8.871689606,-2.23436203,7.643443298,7.233777618,7.393257904,7.502174377,8.695773315,-1.439151382,7.024813843,7.628904724,8.256302643,9.147557831,7.542308807,9.263066101,-4.977722168,6.001557541,6.628669739,7.446957397,7.520805359,-1.999114609,9.164829254,-6.268527985,7.289931488,7.191464996,7.720014191,6.883132172,6.213397598,5.728927612,0.87508297,-2.752028656,-6.347918701,1.551412201,2.739521217,2.333506393,2.426873589,-2.03430748,2.860146713,-3.717924881,0.603875971,-2.827100945,-0.596674156,4.013528824,-2.206111717,7.299591827,8.143826294,-3.948216248,-0.469401121,-2.972656441,-3.170973206,1.674151421,2.546763802,-5.053796768,-3.389372253,2.521179581,4.301396179,-1.534159946,-4.595489883,3.210992813,3.07443943,2.362544632,2.12181778,3.530832291,-1.038428497,1.285730171,2.972945976,2.299115181,8.088771057,-0.667319489,-2.284053993,-3.884837723,2.11440239,2.298975754,0.838784981,8.864577484,8.542274475,6.670817566,-2.599696159,-2.969162178,3.032596588,8.198039246,-4.43285141,8.198633575,7.442432404,8.275734711,-12.32148743,-4.159028244,7.390329742,8.342834473
"Y LM76 L Major palatine foramen, posterior",-6.179845428,-5.407959747,-2.554140282,-5.479452896,-5.246548843,-5.763337708,-4.641997147,-4.803769302,-6.540120697,-6.485144043,-7.693824005,-11.97972336,-6.079744339,-12.56498947,-12.00608749,-6.57674942,-5.155353546,-5.616627121,-7.917053986,-7.841457367,-8.342572021,-11.22378464,-12.38382645,-12.27770309,-5.451700974,-5.901242065,-4.868619156,-4.624887085,-5.483930206,-5.558654785,-5.716997147,-7.291159821,-8.76969223,-5.7268013,-5.245775986,-5.92530365,-5.623632431,-12.05964966,-10.59128036,-8.112453461,-6.044559097,-6.936270905,-5.203924561,-4.887086487,-5.351640701,-6.089583969,-5.676287079,-5.79034996,-6.209838486,-5.275095749,-5.559825516,-16.51682281,-4.589732742,-5.489332962,-6.577429962,-7.787353516,-5.287335968,-5.460699463,-6.235173035,-4.866185379,-5.604733276,-4.732630539,-5.009135818,-4.932064056,-11.29295578,-5.02603035,-13.26061096,-9.234318542,-4.842034149,-5.518735504,-5.12878418,-5.693183899,-4.326285934,-5.520098877,-7.08340683,-11.66797104,-8.053923798,-5.29346962,-5.436315918,-5.506899261,-5.858255005,-7.73977356,-5.843534851,-6.041750717,-4.586649704,-5.246305466,-5.796578217,-5.421493149,-8.407154083,-5.321894455,-8.159838104,-6.196337128,-5.793383789,-4.990844727,-4.987580872,-5.211994934,-8.258227539,-6.213888168,-5.055303955,-5.877058792,-5.457469177,-5.438521194,-4.723787308,-11.91917343,-5.921391678,-4.971468735,-5.086446381,-4.667406464,-8.777887726,-5.316333389,-13.14437714,-5.718629837,-5.179686737,-5.06321373,-5.248690033,-5.363669205,-4.585253906,-6.235283661,-5.075194931,-4.439982605,-5.18289566,-4.781480408,-5.181030655,-5.562726974,-4.323303223,-5.255954742,-4.521060562,-6.527579498,-5.85716629,-9.558560944,-7.157087708,-9.22440033,-5.55480423,-5.990067673,-14.27772522,-18.09529724,-6.115470886,-5.525590515,-5.104679108,-7.746330261,-4.973921967,-4.840715027,-5.400655746,-6.100619507,-6.747290039,-5.27833786,-5.240727615,-4.598468399,-5.419288254,-6.073267746,-5.76048584,-6.775253296,-6.614492798,-4.716763306,-3.958460617,-10.95031891,-7.469136047,-6.266901779,-4.799520111,-4.389115143,-4.579581833,-4.704292297,-5.340141296,-6.085198212,-5.768536758,-6.071230316,-12.60469131,-5.719261932,-5.006612778,-5.401029587,-5.244957733,-5.89864769,-5.352491379,-10.96597443,-8.797952271,-5.347975922,-4.668805695
